date,humidity,precipitation,wind_speed,temperature
2022-11-11,89.4,0.167,20.1,9.777777777777779
2022-11-12,80.3,0.151,29.1,11.444444444444445
2022-11-13,61.4,0.001,31.3,7.11111111111111
2022-11-14,83.0,0.0,8.9,0.777777777777777
2022-11-15,92.4,0.551,11.2,0.9999999999999984
2022-11-16,86.2,0.042,8.9,-0.2777777777777778
2022-11-17,79.3,0.052,17.9,0.4999999999999992
2022-11-18,67.5,0.0,15.7,-2.4444444444444438
2022-11-19,63.1,0.012,15.7,-5.111111111111111
2022-11-20,74.6,0.01,15.7,-4.666666666666666
2022-11-21,74.2,0.001,15.7,-5.666666666666667
2022-11-22,78.5,0.0,15.7,-4.777777777777779
2022-11-23,77.8,0.047,13.4,-2.833333333333334
2022-11-24,78.9,0.0,13.4,-5.499999999999999
2022-11-25,83.8,0.0,13.4,-6.111111111111111
2022-11-26,81.6,0.0,13.4,-9.666666666666666
2022-11-27,79.1,0.023,13.4,-7.888888888888889
2022-11-28,83.1,0.003,11.2,-3.7777777777777777
2022-11-29,80.1,0.0,11.2,-2.5
2022-11-30,79.7,0.0,11.2,-3.3333333333333335
2022-12-01,76.3,0.0,6.7,-5.611111111111112
2022-12-02,73.5,0.0,8.9,-9.61111111111111
2022-12-03,72.6,0.0,11.2,-6.277777777777778
2022-12-04,79.3,0.043,11.2,-4.611111111111111
2022-12-05,81.1,0.111,8.9,-3.7222222222222223
2022-12-06,80.0,0.077,11.2,-6.277777777777778
2022-12-07,78.4,0.19,15.7,-4.944444444444444
2022-12-08,77.2,0.026,17.9,-3.7222222222222223
2022-12-09,83.2,0.153,11.2,-1.0555555555555547
2022-12-10,88.8,0.012,11.2,-4.388888888888888
2022-12-11,77.8,0.0,20.1,-5.722222222222222
2022-12-12,77.0,0.556,26.8,-6.722222222222223
2022-12-13,77.1,0.13,15.7,-4.555555555555555
2022-12-14,75.3,0.019,13.4,-5.555555555555555
2022-12-15,73.5,0.003,17.3,-6.222222222222222
2022-12-16,82.7,0.024,6.7,-7.388888888888889
2022-12-17,82.0,0.019,6.7,-6.777777777777778
2022-12-18,78.9,0.0,13.4,-6.777777777777778
2022-12-19,79.2,0.085,24.6,-0.5555555555555556
2022-12-20,75.5,0.004,11.2,-6.166666666666668
2022-12-21,87.9,0.272,8.9,-2.3888888888888893
2022-12-22,86.5,0.028,13.4,2.666666666666665
2022-12-23,91.9,0.217,8.9,1.4444444444444453
2022-12-24,82.1,0.039,20.1,-0.2777777777777778
2022-12-25,79.9,0.0,13.4,-3.3888888888888897
2022-12-26,86.9,0.0,15.7,-5.333333333333334
2022-12-27,78.8,0.075,17.9,-4.944444444444444
2022-12-28,83.3,0.015,11.2,-0.33333333333333415
2022-12-29,81.9,0.0,13.4,-2.000000000000001
2022-12-30,90.9,0.396,15.7,0.0
2022-12-31,86.6,0.003,15.7,2.8888888888888906
2023-01-01,88.1,0.02,13.4,1.8888888888888882
2023-01-02,83.7,0.0,15.7,-1.4444444444444453
2023-01-03,88.2,0.056,15.7,-2.2777777777777786
2023-01-04,83.1,0.106,8.9,-4.388888888888888
2023-01-05,77.7,0.04,15.7,-11.944444444444445
2023-01-06,79.0,0.11,6.7,-10.88888888888889
2023-01-07,73.0,0.008,8.9,-10.333333333333334
2023-01-08,70.2,0.0,17.9,-16.944444444444443
2023-01-09,70.5,0.0,22.4,-10.555555555555555
2023-01-10,72.3,0.073,15.7,-7.055555555555555
2023-01-11,77.8,0.002,20.1,-2.333333333333333
2023-01-12,78.9,0.115,15.7,-3.6666666666666674
2023-01-13,86.5,0.126,22.4,0.16666666666666508
2023-01-14,90.1,0.125,15.7,1.6111111111111103
2023-01-15,85.0,0.039,20.1,2.3888888888888875
2023-01-16,86.4,0.145,17.9,1.8888888888888882
2023-01-17,81.8,0.0,17.9,1.0555555555555547
2023-01-18,91.0,0.156,15.7,1.555555555555554
2023-01-19,87.3,0.473,20.1,2.055555555555557
2023-01-20,85.3,0.008,8.9,0.777777777777777
2023-01-21,86.2,0.0,8.9,-3.111111111111112
2023-01-22,87.9,0.009,8.9,-3.5000000000000004
2023-01-23,90.1,0.002,8.9,-4.555555555555555
2023-01-24,84.8,0.037,15.7,-2.6111111111111107
2023-01-25,88.7,0.025,15.7,0.777777777777777
2023-01-26,90.2,0.218,13.4,2.166666666666666
2023-01-27,82.7,0.02,11.2,-1.6111111111111103
2023-01-28,82.6,0.003,17.9,-4.500000000000001
2023-01-29,79.6,0.039,15.7,-0.4999999999999992
2023-01-30,85.7,0.138,17.9,1.1666666666666674
2023-01-31,81.7,0.073,17.9,0.38888888888889045
2023-02-01,78.8,0.187,11.2,-0.22222222222222143
2023-02-02,84.9,0.063,8.9,-0.8888888888888897
2023-02-03,86.5,0.075,13.4,-3.7222222222222223
2023-02-04,80.7,0.055,13.4,-3.3333333333333335
2023-02-05,77.4,0.01,13.4,-5.944444444444445
2023-02-06,82.9,0.024,13.4,-1.9444444444444444
2023-02-07,82.9,0.0,11.2,-2.6111111111111107
2023-02-08,83.4,0.036,15.7,-0.16666666666666707
2023-02-09,73.1,0.011,17.9,0.8888888888888897
2023-02-10,73.0,0.12,29.1,-0.6111111111111119
2023-02-11,76.6,0.105,15.7,-2.5555555555555562
2023-02-12,79.6,0.031,20.1,-4.166666666666667
2023-02-13,77.4,0.003,22.4,1.9444444444444444
2023-02-14,62.2,0.0,24.6,0.8333333333333334
2023-02-15,73.1,0.0,6.7,0.7222222222222207
2023-02-16,71.1,0.0,15.7,0.11111111111111269
2023-02-17,74.2,0.051,15.7,-3.7222222222222223
2023-02-18,67.5,0.0,22.4,-2.7222222222222214
2023-02-19,76.9,0.15,20.1,-4.500000000000001
2023-02-20,75.7,0.016,15.7,-8.222222222222221
2023-02-21,68.1,0.0,17.9,-9.722222222222221
2023-02-22,74.2,0.0,8.9,-12.666666666666666
2023-02-23,74.6,0.029,13.4,-10.722222222222221
2023-02-24,76.8,0.16,8.9,-4.222222222222223
2023-02-25,73.7,0.002,13.4,-3.0555555555555554
2023-02-26,70.2,0.044,17.9,-3.888888888888889
2023-02-27,67.8,0.01,17.9,-5.666666666666667
2023-02-28,58.1,0.003,20.1,0.5555555555555556
2023-03-01,63.0,0.018,20.1,-2.5
2023-03-02,71.3,0.008,22.4,-1.2777777777777781
2023-03-03,77.9,0.001,15.7,-0.22222222222222143
2023-03-04,77.9,0.021,15.7,-0.8888888888888897
2023-03-05,85.8,0.237,8.9,-1.3333333333333326
2023-03-06,80.9,0.044,13.4,-4.333333333333333
2023-03-07,81.2,0.038,8.9,-6.888888888888888
2023-03-08,84.5,0.118,22.4,-3.6666666666666674
2023-03-09,85.0,0.07,17.9,-6.277777777777778
2023-03-10,68.6,0.0,11.2,-10.222222222222221
2023-03-11,76.2,0.286,20.1,-9.055555555555555
2023-03-12,83.6,0.163,22.4,-4.111111111111111
2023-03-13,64.5,0.0,20.1,-3.0555555555555554
2023-03-14,86.4,0.162,20.1,3.277777777777777
2023-03-15,86.9,0.195,17.9,3.111111111111112
2023-03-16,74.8,0.0,11.2,-0.11111111111111072
2023-03-17,64.7,0.0,8.9,-1.1111111111111112
2023-03-18,49.2,0.0,16.0,2.944444444444443
2023-03-19,50.4,0.0,11.2,3.944444444444445
2023-03-20,74.0,0.0,8.9,5.666666666666668
2023-03-21,81.4,0.25,11.2,2.5
2023-03-22,86.1,0.03,15.7,0.8333333333333334
2023-03-23,83.2,0.012,24.6,6.666666666666667
2023-03-24,90.4,0.043,15.7,4.777777777777779
2023-03-25,87.4,0.205,24.6,4.666666666666666
2023-03-26,93.3,0.29,11.2,2.2777777777777786
2023-03-27,89.1,0.102,13.4,-0.44444444444444486
2023-03-28,93.7,0.308,13.4,-0.44444444444444486
2023-03-29,90.9,0.473,20.1,-1.555555555555556
2023-03-30,75.7,0.019,15.7,-3.7222222222222223
2023-03-31,88.1,0.028,8.9,-0.2777777777777778
2023-04-01,86.3,0.373,8.9,-0.16666666666666707
2023-04-02,71.7,0.001,15.7,0.0
2023-04-03,80.8,0.144,15.7,-1.0555555555555547
2023-04-04,83.3,0.041,11.2,-0.22222222222222143
2023-04-05,84.7,0.003,13.4,2.666666666666665
2023-04-06,77.6,0.0,13.4,4.055555555555554
2023-04-07,56.9,0.0,11.2,4.500000000000001
2023-04-08,56.6,0.0,6.7,5.333333333333334
2023-04-09,51.9,0.0,8.9,5.777777777777777
2023-04-10,54.3,0.0,11.2,6.0555555555555545
2023-04-11,54.1,0.0,8.9,7.6111111111111125
2023-04-12,49.0,0.0,13.4,9.722222222222221
2023-04-13,54.0,0.0,17.9,5.7222222222222205
2023-04-14,42.1,0.0,17.9,4.388888888888888
2023-04-15,36.4,0.0,17.9,4.444444444444445
2023-04-16,38.0,0.0,11.2,6.7777777777777795
2023-04-17,44.3,0.0,13.4,7.055555555555557
2023-04-18,43.1,0.0,15.7,6.722222222222223
2023-04-19,40.4,0.0,13.4,8.166666666666668
2023-04-20,55.4,0.011,15.7,7.11111111111111
2023-04-21,66.1,0.0,11.2,8.777777777777777
2023-04-22,60.5,0.0,17.9,11.38888888888889
2023-04-23,57.4,0.0,11.2,10.999999999999998
2023-04-24,56.4,0.003,22.4,14.11111111111111
2023-04-25,47.8,0.0,15.7,15.333333333333334
2023-04-26,45.8,0.0,13.4,15.222222222222221
2023-04-27,82.7,0.07,17.9,8.333333333333334
2023-04-28,75.6,0.2,15.7,6.277777777777776
2023-04-29,75.4,0.035,15.7,5.444444444444443
2023-04-30,72.3,0.071,17.9,6.944444444444445
2023-05-01,67.4,0.0,22.4,6.500000000000002
2023-05-02,60.7,0.091,24.6,11.055555555555555
2023-05-03,63.9,0.144,22.4,7.222222222222222
2023-05-04,67.6,0.003,17.9,4.222222222222223
2023-05-05,73.7,0.04,15.7,2.166666666666666
2023-05-06,56.3,0.0,15.7,3.7222222222222237
2023-05-07,59.6,0.0,15.7,6.0555555555555545
2023-05-08,47.9,0.0,13.4,8.055555555555555
2023-05-09,45.0,0.0,11.2,9.777777777777779
2023-05-10,45.4,0.0,13.4,10.666666666666668
2023-05-11,53.6,0.0,15.7,11.944444444444445
2023-05-12,49.5,0.0,20.1,14.055555555555554
2023-05-13,59.1,0.0,13.4,13.88888888888889
2023-05-14,58.5,0.0,6.7,15.333333333333334
2023-05-15,54.7,0.0,13.4,16.444444444444443
2023-05-16,61.8,0.004,15.7,16.0
2023-05-17,67.7,0.003,15.7,16.61111111111111
2023-05-18,70.9,0.121,20.1,11.333333333333334
2023-05-19,65.1,0.0,15.7,10.88888888888889
2023-05-20,66.4,0.0,11.2,12.444444444444445
2023-05-21,58.6,0.0,8.9,15.5
2023-05-22,76.8,0.091,13.4,14.055555555555554
2023-05-23,73.0,0.075,8.9,15.555555555555555
2023-05-24,65.4,0.0,8.9,17.5
2023-05-25,66.1,0.0,17.9,17.444444444444443
2023-05-26,70.1,0.016,13.4,13.499999999999998
2023-05-27,69.0,0.043,22.4,10.777777777777779
2023-05-28,57.3,0.0,11.2,12.777777777777779
2023-05-29,57.2,0.003,17.9,13.0
2023-05-30,61.2,0.0,15.7,11.38888888888889
2023-05-31,71.0,0.015,15.7,12.166666666666666
2023-06-01,68.0,0.004,22.4,11.333333333333334
2023-06-02,66.9,0.002,17.9,7.277777777777778
2023-06-03,69.4,0.011,20.1,8.666666666666666
2023-06-04,79.7,0.187,15.7,10.833333333333334
2023-06-05,67.3,0.001,22.4,13.333333333333334
2023-06-06,58.9,0.0,17.9,14.333333333333334
2023-06-07,69.6,0.08,20.1,13.444444444444446
2023-06-08,62.5,0.0,15.7,14.166666666666666
2023-06-09,68.0,0.115,15.7,11.555555555555554
2023-06-10,54.8,0.0,13.4,11.166666666666666
2023-06-11,52.4,0.0,6.7,13.222222222222221
2023-06-12,50.8,0.0,11.2,15.944444444444445
2023-06-13,44.1,0.0,15.7,18.61111111111111
2023-06-14,50.5,0.0,13.4,19.166666666666668
2023-06-15,53.7,0.0,8.9,19.72222222222222
2023-06-16,49.1,0.0,11.2,21.38888888888889
2023-06-17,47.6,0.0,13.4,21.77777777777778
2023-06-18,45.6,0.0,13.4,18.61111111111111
2023-06-19,50.5,0.0,6.7,18.5
2023-06-20,52.2,0.0,13.4,20.11111111111111
2023-06-21,54.0,0.0,8.9,20.222222222222225
2023-06-22,65.1,0.154,11.2,22.5
2023-06-23,81.9,0.601,15.7,20.055555555555554
2023-06-24,73.1,0.059,17.9,19.72222222222222
2023-06-25,79.3,0.103,11.2,17.77777777777778
2023-06-26,78.8,0.201,11.2,19.222222222222218
2023-06-27,65.2,0.004,8.9,20.777777777777782
2023-06-28,61.6,0.396,13.4,21.444444444444443
2023-06-29,57.5,0.001,11.2,21.888888888888893
2023-06-30,64.7,0.032,11.2,20.611111111111107
