date,new_cases,new_cases_smoothed,new_tests,positive_rate,stringency_index,humidity,precipitation,wind_speed,temperature,retail_mobility,transit_mobility,workplaces_mobility,residential_mobility,new_cases_smooth,omicron_wave,gt_covid_symptoms,gt_loss_of_smell,gt_loss_of_taste,gt_fever,gt_cough,gt_pcr_test,gt_pcr_take,gt_antigen_test,gt_hospitalization,gt_hospital,gt_vaccine,gt_vaccination,gt_self_isolation,gt_lockdown,gt_qr_code
2022-03-07,0.0,92934.29,331438.0,0.24,35.44,76.7,0.009,13.4,-3.5000000000000004,-8.0,-31.0,-72.0,15.0,92934.28571428572,1,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.42857142857143
2022-03-08,0.0,92934.29,331438.0,0.23,35.44,69.4,0.0,15.7,-9.77777777777778,-15.0,-38.0,-78.0,17.0,92934.28571428572,1,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.857142857142854
2022-03-09,0.0,92934.29,331438.0,0.23,35.43,49.2,0.0,11.2,-7.388888888888889,-23.0,-8.0,-14.0,3.0,92934.28571428572,1,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.285714285714285
2022-03-10,0.0,92934.29,331438.0,0.23,35.43,43.8,0.0,13.4,-6.611111111111111,-21.0,-9.0,-14.0,3.0,92934.28571428572,1,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.714285714285715
2022-03-11,0.0,92934.29,331438.0,0.24,35.43,74.1,0.001,17.9,-1.888888888888888,-26.0,-11.0,-12.0,4.0,92934.28571428572,1,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.14285714285714
2022-03-12,0.0,92934.29,331438.0,0.22,35.43,84.0,0.0,8.9,0.2777777777777778,-17.0,-3.0,-8.0,1.0,92934.28571428572,1,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.57142857142857
2022-03-13,393530.0,56218.57,331438.0,0.21,35.43,76.3,0.0,11.2,0.777777777777777,-16.0,-3.0,-7.0,-1.0,56218.57142857143,1,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
2022-03-14,0.0,56218.57,331438.0,0.2,35.43,78.8,0.0,6.7,-0.166666666666667,-23.0,-7.0,-13.0,3.0,56218.57142857143,1,0.0,0.0,0.0,0.0,0.0,23.46938775510204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.510204081632654
2022-03-15,0.0,56218.57,331438.0,0.18,35.42,65.3,0.0,8.9,0.7222222222222207,-22.0,-6.0,-13.0,3.0,56218.57142857143,1,0.0,0.0,0.0,0.0,0.0,21.93877551020408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.020408163265305
2022-03-16,0.0,56218.57,331438.0,0.16,35.42,61.5,0.0,11.2,0.4444444444444428,-21.0,-5.0,-14.0,3.0,56218.57142857143,1,0.0,0.0,0.0,0.0,0.0,20.408163265306122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.53061224489796
2022-03-17,0.0,56218.57,331438.0,0.15,35.42,50.6,0.0,8.9,1.5000000000000016,-22.0,-8.0,-13.0,3.0,56218.57142857143,1,0.0,0.0,0.0,0.0,0.0,18.877551020408163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.04081632653061
2022-03-18,0.0,56218.57,331438.0,0.14,35.42,44.2,0.0,11.2,1.7777777777777797,-24.0,-8.0,-12.0,3.0,56218.57142857143,1,0.0,0.0,0.0,0.0,0.0,17.346938775510203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.551020408163264
2022-03-19,0.0,56218.57,331438.0,0.14,35.42,72.8,0.0,11.2,1.555555555555554,-22.0,-6.0,-9.0,1.0,56218.57142857143,1,0.0,0.0,0.0,0.0,0.0,15.816326530612244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.061224489795915
2022-03-20,247506.0,35358.0,331438.0,0.14,35.42,74.9,0.0,13.4,2.555555555555556,-16.0,0.0,-8.0,-2.0,35358.0,1,0.0,0.0,0.0,0.0,0.0,14.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.57142857142857
2022-03-21,0.0,35358.0,331438.0,0.13,35.42,66.0,0.0,13.4,3.8333333333333326,-24.0,-7.0,-13.0,3.0,35358.0,1,0.0,0.0,0.0,0.0,0.0,14.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0408163265306123,28.57142857142857
2022-03-22,0.0,35358.0,331438.0,0.13,35.41,63.5,0.0,15.7,3.333333333333333,-23.0,-7.0,-13.0,3.0,35358.0,1,0.0,0.0,0.0,0.0,0.0,14.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.081632653061225,28.57142857142857
2022-03-23,0.0,35358.0,331438.0,0.12,35.41,67.7,0.0,11.2,2.1111111111111094,-22.0,-6.0,-15.0,3.0,35358.0,1,0.0,0.0,0.0,0.0,0.0,14.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.122448979591836,28.57142857142857
2022-03-24,0.0,35358.0,331438.0,0.12,35.4,77.5,3.275,17.9,2.3888888888888875,-23.0,-9.0,-19.0,4.0,35358.0,1,0.0,0.0,0.0,0.0,0.0,14.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.16326530612245,28.57142857142857
2022-03-25,0.0,35358.0,331438.0,0.12,35.4,84.0,0.217,11.2,4.166666666666667,-29.0,-11.0,-19.0,5.0,35358.0,1,0.0,0.0,0.0,0.0,0.0,14.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.204081632653061,28.57142857142857
2022-03-26,0.0,35358.0,331438.0,0.11,35.39,77.9,0.049,26.8,0.8888888888888897,-29.0,-14.0,-20.0,2.0,35358.0,1,0.0,0.0,0.0,0.0,0.0,14.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.244897959183673,28.57142857142857
2022-03-27,180050.0,25721.43,331438.0,0.11,35.39,48.5,0.04,24.6,-3.111111111111112,-24.0,-9.0,-10.0,-1.0,25721.42857142857,1,0.0,0.0,0.0,0.0,0.0,14.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714285,28.57142857142857
2022-03-28,0.0,25721.43,331438.0,0.11,35.39,77.8,0.14,29.1,-0.6666666666666663,-31.0,-12.0,-20.0,5.0,25721.42857142857,1,0.0,0.0,0.0,0.0,0.0,14.625850340136052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.244897959183673,29.251700680272105
2022-03-29,0.0,25721.43,331438.0,0.1,35.39,67.7,0.016,13.4,-4.166666666666667,-25.0,-11.0,-20.0,5.0,25721.42857142857,1,0.0,0.0,0.0,0.0,0.0,14.965986394557822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.204081632653061,29.931972789115644
2022-03-30,0.0,25721.43,331438.0,0.1,35.39,69.8,0.001,17.9,-3.277777777777777,-25.0,-10.0,-20.0,4.0,25721.42857142857,1,0.0,0.0,0.0,0.0,0.0,15.30612244897959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.163265306122447,30.61224489795918
2022-03-31,0.0,25721.43,331438.0,0.1,35.39,75.1,0.002,8.9,-2.333333333333333,-25.0,-11.0,-20.0,4.0,25721.42857142857,1,0.0,0.0,0.0,0.0,0.0,15.64625850340136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1224489795918355,31.29251700680272
2022-04-01,0.0,25721.43,331438.0,0.09,35.39,67.8,0.0,8.9,-1.888888888888888,-27.0,-11.0,-20.0,4.0,25721.42857142857,1,0.0,0.0,0.0,0.0,0.0,15.986394557823127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.081632653061224,31.972789115646254
2022-04-02,0.0,25721.43,331438.0,0.09,35.39,60.9,0.0,11.2,-0.4999999999999992,-25.0,-9.0,-20.0,1.0,25721.42857142857,1,0.0,0.0,0.0,0.0,0.0,16.326530612244895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.040816326530612,32.65306122448979
2022-04-03,134124.0,19160.57,331438.0,0.09,35.39,71.6,0.0,13.4,-1.9444444444444444,-25.0,-8.0,-10.0,-2.0,19160.571428571428,1,0.0,0.0,0.0,0.0,0.0,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333
2022-04-04,0.0,19160.57,331438.0,0.09,35.38,59.9,0.0,20.1,1.0555555555555547,-31.0,-11.0,-12.0,3.0,19160.571428571428,1,0.0,0.0,0.0,0.0,0.0,17.142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.285714285714285
2022-04-05,0.0,19160.57,331438.0,0.08,35.38,85.2,0.082,24.6,1.1666666666666674,-33.0,-15.0,-12.0,4.0,19160.571428571428,1,0.0,0.0,0.0,0.0,0.0,17.619047619047617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.238095238095234
2022-04-06,0.0,19160.57,331438.0,0.08,35.38,75.9,0.115,15.7,-2.111111111111112,-29.0,-11.0,-13.0,4.0,19160.571428571428,1,0.0,0.0,0.0,0.0,0.0,18.095238095238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.19047619047619
2022-04-07,0.0,19160.57,331438.0,0.08,35.38,86.9,0.085,15.7,0.5555555555555556,-30.0,-13.0,-13.0,4.0,19160.571428571428,1,0.0,0.0,0.0,0.0,0.0,18.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.14285714285714
2022-04-08,0.0,19160.57,331438.0,0.07,35.38,87.5,0.105,17.9,6.4444444444444455,-29.0,-11.0,-11.0,3.0,19160.571428571428,1,0.0,0.0,0.0,0.0,0.0,19.047619047619047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.095238095238095
2022-04-09,0.0,19160.57,331438.0,0.07,35.38,65.9,0.001,17.9,4.61111111111111,-20.0,-4.0,-9.0,0.0,19160.571428571428,1,0.0,0.0,0.0,0.0,0.0,19.523809523809526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.04761904761905
2022-04-10,99194.0,14170.57,331438.0,0.07,35.38,75.1,0.034,20.1,3.611111111111111,-22.0,-6.0,-9.0,-2.0,14170.57142857143,1,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
2022-04-11,0.0,14170.57,331438.0,0.07,35.37,69.8,0.0,13.4,4.722222222222222,-26.0,-7.0,-11.0,2.0,14170.57142857143,1,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.142857142857146
2022-04-12,0.0,14170.57,331438.0,0.07,35.37,62.6,0.0,15.7,3.6666666666666674,-24.0,-7.0,-11.0,2.0,14170.57142857143,1,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.285714285714285
2022-04-13,0.0,14170.57,331438.0,0.06,35.37,64.8,0.0,15.7,3.722222222222224,-22.0,-6.0,-12.0,2.0,14170.57142857143,1,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.42857142857143
2022-04-14,0.0,14170.57,331438.0,0.06,35.37,69.0,0.001,8.9,3.2222222222222205,-25.0,-9.0,-12.0,3.0,14170.57142857143,1,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.57142857142857
2022-04-15,0.0,14170.57,331438.0,0.06,35.36,80.5,0.016,11.2,3.555555555555555,-27.0,-9.0,-11.0,3.0,14170.57142857143,1,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.714285714285715
2022-04-16,0.0,14170.57,331438.0,0.06,35.36,56.3,0.0,13.4,3.777777777777776,-18.0,0.0,-8.0,-2.0,14170.57142857143,1,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.857142857142858
2022-04-17,78657.0,11236.71,331438.0,0.06,35.36,53.3,0.0,13.4,3.444444444444446,-17.0,3.0,-8.0,-4.0,11236.714285714286,1,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
2022-04-18,0.0,11236.71,331438.0,0.05,35.36,59.3,0.0,13.4,6.166666666666668,-26.0,-8.0,-12.0,2.0,11236.714285714286,1,0.0,0.0,0.0,0.0,0.0,22.857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
2022-04-19,0.0,11236.71,331438.0,0.05,35.36,58.0,0.0,13.4,6.611111111111111,-24.0,-7.0,-12.0,2.0,11236.714285714286,1,0.0,0.0,0.0,0.0,0.0,25.714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
2022-04-20,0.0,11236.71,331438.0,0.05,35.36,54.5,0.0,20.1,8.777777777777777,-21.0,-4.0,-13.0,1.0,11236.714285714286,1,0.0,0.0,0.0,0.0,0.0,28.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
2022-04-21,0.0,11236.71,331438.0,0.05,35.36,54.2,0.0,17.9,9.055555555555554,-22.0,-7.0,-13.0,2.0,11236.714285714286,1,0.0,0.0,0.0,0.0,0.0,31.42857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
2022-04-22,0.0,11236.71,331438.0,0.05,35.36,51.4,0.0,13.4,9.11111111111111,-24.0,-5.0,-12.0,1.0,11236.714285714286,1,0.0,0.0,0.0,0.0,0.0,34.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
2022-04-23,0.0,11236.71,331438.0,0.05,35.36,58.1,0.0,15.7,6.4444444444444455,-24.0,-3.0,-8.0,-3.0,11236.714285714286,1,0.0,0.0,0.0,0.0,0.0,37.14285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
2022-04-24,62420.0,8917.14,331438.0,0.05,35.36,67.6,0.007,15.7,6.222222222222224,-30.0,-7.0,-13.0,-4.0,8917.142857142857,1,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
2022-04-25,0.0,8917.14,331438.0,0.05,35.36,89.0,0.299,11.2,6.0555555555555545,-31.0,-11.0,-13.0,3.0,8917.142857142857,1,0.0,0.0,0.0,0.0,0.0,41.42857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.714285714285715
2022-04-26,0.0,8917.14,331438.0,0.05,35.34,75.1,0.042,20.1,6.833333333333332,-24.0,-6.0,-12.0,2.0,8917.142857142857,1,0.0,0.0,0.0,0.0,0.0,42.857142857142854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.428571428571427
2022-04-27,0.0,8917.14,331438.0,0.05,35.34,68.6,0.014,11.2,1.7777777777777797,-25.0,-7.0,-14.0,2.0,8917.142857142857,1,0.0,0.0,0.0,0.0,0.0,44.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.142857142857142
2022-04-28,0.0,8917.14,331438.0,0.05,35.34,56.3,0.0,15.7,2.2222222222222223,-23.0,-7.0,-13.0,1.0,8917.142857142857,1,0.0,0.0,0.0,0.0,0.0,45.714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.857142857142858
2022-04-29,0.0,8917.14,331438.0,0.05,35.34,63.4,0.07,20.1,3.2222222222222205,-27.0,-7.0,-13.0,1.0,8917.142857142857,1,0.0,0.0,0.0,0.0,0.0,47.142857142857146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.571428571428573
2022-04-30,0.0,8917.14,331438.0,0.05,35.34,49.7,0.0,17.9,3.944444444444445,-23.0,0.0,-6.0,-5.0,8917.142857142857,1,0.0,0.0,0.0,0.0,0.0,48.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.285714285714285
2022-05-01,52264.0,7466.29,331438.0,0.05,35.34,59.2,0.0,15.7,6.4444444444444455,-25.0,-3.0,-16.0,-6.0,7466.285714285715,1,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
2022-05-02,0.0,7466.29,331438.0,0.05,35.34,49.1,0.0,13.4,8.666666666666666,-21.0,-30.0,-76.0,9.0,7466.285714285715,1,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
2022-05-03,0.0,7466.29,331438.0,0.05,23.15,51.5,0.016,26.8,7.277777777777778,-27.0,-33.0,-71.0,9.0,7466.285714285715,1,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
2022-05-04,0.0,7466.29,331438.0,0.05,23.15,45.9,0.0,20.1,4.333333333333332,-27.0,-12.0,-18.0,2.0,7466.285714285715,1,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
2022-05-05,0.0,7466.29,331438.0,0.05,23.15,42.2,0.0,15.7,7.444444444444445,-25.0,-11.0,-18.0,2.0,7466.285714285715,1,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
2022-05-06,0.0,7466.29,331438.0,0.04,23.15,40.3,0.0,15.7,11.944444444444445,-25.0,-8.0,-17.0,-1.0,7466.285714285715,1,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
2022-05-07,0.0,7466.29,331438.0,0.04,23.15,56.9,0.044,17.9,13.055555555555555,-26.0,-1.0,-16.0,-8.0,7466.285714285715,1,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
2022-05-08,38265.0,5466.43,331438.0,0.04,23.15,68.2,0.085,20.1,7.444444444444445,-26.0,-5.0,-10.0,-8.0,5466.428571428572,1,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
2022-05-09,0.0,5466.43,331438.0,0.04,23.15,47.2,0.0,17.9,6.555555555555554,-25.0,-31.0,-80.0,8.0,5466.428571428572,1,0.0,0.0,0.0,0.0,0.0,46.42857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
2022-05-10,0.0,5466.43,331438.0,0.04,23.15,43.1,0.0,11.2,9.833333333333336,-26.0,-32.0,-73.0,6.0,5466.428571428572,1,0.0,0.0,0.0,0.0,0.0,42.857142857142854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
2022-05-11,0.0,5466.43,331438.0,0.04,23.15,45.0,0.0,22.4,12.611111111111112,-27.0,-8.0,-14.0,0.0,5466.428571428572,1,0.0,0.0,0.0,0.0,0.0,39.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
2022-05-12,0.0,5466.43,331438.0,0.04,23.15,74.8,0.36,20.1,10.166666666666664,-29.0,-12.0,-14.0,1.0,5466.428571428572,1,0.0,0.0,0.0,0.0,0.0,35.714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
2022-05-13,0.0,5466.43,331438.0,0.04,23.15,66.1,0.003,24.6,10.388888888888893,-26.0,-9.0,-12.0,0.0,5466.428571428572,1,0.0,0.0,0.0,0.0,0.0,32.14285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
2022-05-14,0.0,5466.43,331438.0,0.04,23.15,55.6,0.0,17.9,11.055555555555555,-23.0,-1.0,-7.0,-6.0,5466.428571428572,1,0.0,0.0,0.0,0.0,0.0,28.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
2022-05-15,32627.0,4661.0,331438.0,0.04,23.15,70.6,0.02,20.1,8.777777777777777,-26.0,-7.0,-8.0,-7.0,4661.0,1,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
2022-05-16,0.0,4661.0,331438.0,0.03,23.15,74.1,0.16,20.1,8.499999999999998,-28.0,-9.0,-13.0,1.0,4661.0,1,0.0,0.0,0.0,0.0,0.0,28.571428571428573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.571428571428573
2022-05-17,0.0,4661.0,331438.0,0.03,23.15,72.4,0.066,15.7,7.222222222222222,-25.0,-9.0,-15.0,2.0,4661.0,1,0.0,0.0,0.0,0.0,0.0,32.142857142857146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.142857142857146
2022-05-18,0.0,4661.0,331438.0,0.03,23.15,55.3,0.0,24.6,9.38888888888889,-22.0,-6.0,-14.0,1.0,4661.0,1,0.0,0.0,0.0,0.0,0.0,35.714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.714285714285715
2022-05-19,0.0,4661.0,331438.0,0.03,23.15,56.0,0.068,11.2,9.555555555555555,-21.0,-6.0,-15.0,0.0,4661.0,1,0.0,0.0,0.0,0.0,0.0,39.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.285714285714285
2022-05-20,0.0,4661.0,331438.0,0.03,23.15,45.9,0.0,13.4,8.222222222222221,-22.0,-5.0,-15.0,-2.0,4661.0,1,0.0,0.0,0.0,0.0,0.0,42.85714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.85714285714286
2022-05-21,0.0,4661.0,331438.0,0.03,23.15,41.8,0.0,15.7,9.611111111111107,-23.0,0.0,-12.0,-7.0,4661.0,1,0.0,0.0,0.0,0.0,0.0,46.42857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.42857142857143
2022-05-22,33157.0,4736.71,331438.0,0.03,23.15,34.6,0.0,15.7,8.88888888888889,-22.0,1.0,-7.0,-10.0,4736.714285714285,1,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2022-05-23,0.0,4736.71,331438.0,0.03,23.15,47.2,0.0,15.7,11.38888888888889,-22.0,-6.0,-17.0,0.0,4736.714285714285,1,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2022-05-24,0.0,4736.71,331438.0,0.03,23.15,39.1,0.0,11.2,11.555555555555554,-17.0,-4.0,-16.0,0.0,4736.714285714285,1,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2022-05-25,0.0,4736.71,331438.0,0.03,23.15,44.4,0.0,8.9,11.72222222222222,-15.0,-2.0,-17.0,-1.0,4736.714285714285,1,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2022-05-26,0.0,4736.71,331438.0,0.03,23.15,72.9,0.037,11.2,9.666666666666666,-23.0,-9.0,-19.0,1.0,4736.714285714285,1,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2022-05-27,0.0,4736.71,331438.0,0.03,23.15,82.0,0.062,15.7,11.333333333333334,-23.0,-7.0,-19.0,-1.0,4736.714285714285,1,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2022-05-28,0.0,4736.71,331438.0,0.03,23.15,85.7,0.036,11.2,10.833333333333334,-24.0,-3.0,-17.0,-5.0,4736.714285714285,1,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2022-05-29,30586.0,4369.43,331438.0,0.03,23.15,80.8,0.0,13.4,11.166666666666666,-21.0,4.0,-6.0,-10.0,4369.428571428572,1,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2022-05-30,0.0,4369.43,331438.0,0.03,23.15,60.9,0.0,8.9,14.88888888888889,-18.0,-3.0,-19.0,-2.0,4369.428571428572,1,0.0,0.0,0.0,0.0,0.0,46.42857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.42857142857143
2022-05-31,0.0,4369.43,331438.0,0.03,23.15,66.4,0.017,17.9,14.88888888888889,-21.0,-7.0,-20.0,0.0,4369.428571428572,1,0.0,0.0,0.0,0.0,0.0,42.857142857142854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.857142857142854
2022-06-01,0.0,4369.43,331438.0,0.03,23.15,59.4,0.0,11.2,15.833333333333334,-14.0,0.0,-22.0,-2.0,4369.428571428572,1,0.0,0.0,0.0,0.0,0.0,39.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.285714285714285
2022-06-02,0.0,4369.43,331438.0,0.03,23.15,60.8,0.163,15.7,16.61111111111111,-19.0,-6.0,-22.0,-1.0,4369.428571428572,1,0.0,0.0,0.0,0.0,0.0,35.714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.714285714285715
2022-06-03,0.0,4369.43,331438.0,0.03,23.15,77.6,0.024,13.4,13.61111111111111,-24.0,-7.0,-22.0,-2.0,4369.428571428572,1,0.0,0.0,0.0,0.0,0.0,32.14285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.14285714285714
2022-06-04,0.0,4369.43,331438.0,0.03,23.15,86.0,0.247,13.4,12.944444444444445,-29.0,-8.0,-21.0,-5.0,4369.428571428572,1,0.0,0.0,0.0,0.0,0.0,28.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.57142857142857
2022-06-05,27815.0,3973.57,331438.0,0.03,23.15,71.5,0.015,15.7,14.61111111111111,-24.0,2.0,-7.0,-12.0,3973.571428571429,1,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
2022-06-06,0.0,3973.57,331438.0,0.03,23.15,60.1,0.043,15.7,14.444444444444445,-18.0,-4.0,-22.0,-2.0,3973.571428571429,1,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.571428571428573
2022-06-07,0.0,3973.57,331438.0,0.03,23.15,55.8,0.0,11.2,14.77777777777778,-16.0,-2.0,-23.0,-2.0,3973.571428571429,1,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.142857142857146
2022-06-08,0.0,3973.57,331438.0,0.03,23.15,56.8,0.013,11.2,17.0,-19.0,-5.0,-24.0,0.0,3973.571428571429,1,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.714285714285715
2022-06-09,0.0,3973.57,331438.0,0.03,23.15,77.7,0.164,13.4,17.166666666666668,-15.0,-4.0,-24.0,-2.0,3973.571428571429,1,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.285714285714285
